2026	4	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	1020,41		
2026	5	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	443,7		
2026	7	T3	2º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	620,15		
2026	8	T3	2º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	1136,19		
2026	6	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	287,02		
2026	9	T3	2º Sem.	VLS - SP	1010100	VAREJO - SP	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	64,95		
2026	1	T1	1º Sem.	FORX SC	12090000	MAGALU	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	-4,35		
2026	2	T1	1º Sem.	FORX SC	12090000	MAGALU	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	-1,89		
2026	3	T1	1º Sem.	FORX SC	12090000	MAGALU	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,83		
2026	6	T2	1º Sem.	FORX MG	12090000	MAGALU	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	4,62		
2026	5	T2	1º Sem.	FORX SC	12090000	MAGALU	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,39		
2026	1	T1	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	0,48		
2026	5	T2	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	14,37		
2026	1	T1	1º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	26,43		
2026	3	T1	1º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	51		
2026	4	T2	1º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	50,66		
2026	6	T2	1º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	187,04		
2026	8	T3	2º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	49,18		
2026	5	T2	1º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	543,82		
2026	7	T3	2º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	256,1		
2026	9	T3	2º Sem.	MCR - SC	1010400	VAREJO - SUL	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	103,97		
2026	1	T1	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	174,62		
2026	2	T1	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	72,85		
2026	3	T1	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	639,16		
2026	4	T2	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	89,98		
2026	5	T2	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	211,48		
2026	6	T2	1º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	358,67		
2026	7	T3	2º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	244		
2026	8	T3	2º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	165,8		
2026	9	T3	2º Sem.	MCR - SC	1010300	VAREJO - ND	6.Receitas/Despesas Financeiras	3.Multas e Juros recebidos	REVENDA DE MERCADORIA	0	52,06		
2026	3	T1	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	2.Variação Cambial	REVENDA DE MERCADORIA	0	-4789,7		
2026	2	T1	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	2.Variação Cambial	REVENDA DE MERCADORIA	0	-635,32		
2026	4	T2	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	2.Variação Cambial	REVENDA DE MERCADORIA	0	1439,88		
2026	6	T2	1º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	2.Variação Cambial	REVENDA DE MERCADORIA	0	-443,02		
2026	8	T3	2º Sem.	MCR - SC	1050000	COMERCIO EXTERIOR	6.Receitas/Despesas Financeiras	2.Variação Cambial	REVENDA DE MERCADORIA	0	-916,73		
2026	1	T1	1º Sem.	MCR - SC	1010400	VAREJO - SUL	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-11,32		
2026	2	T1	1º Sem.	MCR - SC	1010400	VAREJO - SUL	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-11,32		
2026	3	T1	1º Sem.	MCR - SC	1010400	VAREJO - SUL	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-11,31		
2026	4	T2	1º Sem.	MCR - SC	1010400	VAREJO - SUL	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-11,32		
2026	1	T1	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-13,43		
2026	2	T1	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-47,84		
2026	3	T1	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-47,83		
2026	4	T2	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-13,43		
2026	5	T2	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-13,44		
2026	6	T2	1º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-48,69		
2026	7	T3	2º Sem.	MCR - SC	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-24,38		
2026	4	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-5,37		
2026	5	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-5,37		
2026	6	T2	1º Sem.	VLS - SP	1010100	VAREJO - SP	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-5,37		
2026	7	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-7,67		
2026	8	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-7,71		
2026	9	T3	2º Sem.	VLS - RJ	1010200	VAREJO - RJ	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-7,71		
2026	4	T2	1º Sem.	MCR - SC	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-8,69		
2026	5	T2	1º Sem.	MCR - SC	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-8,69		
2026	6	T2	1º Sem.	MCR - SC	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-8,68		
2026	1	T1	1º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-4,94		
2026	2	T1	1º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-4,94		
